word,x,y
CMIP,31.65606117,-9.240724564
simulations,31.46617889,-4.996146202
spot,32.19929886,-12.00480747
effectively,10.85545158,0.673529744
observations,36.98860931,11.79439354
lines,37.44962692,13.14439678
datasets,32.94152069,-9.180039406
agencies,-16.63435745,-1.70748508
consistently,-12.02847195,-35.70827103
gauge,34.88169861,-7.154814243
Models,18.20866394,27.56648636
However,-13.07721519,-27.85578156
specific,29.39934921,0.553703249
perfect,44.4046402,2.776688576
Francisco,-9.036185265,29.2276783
Grand,10.37255859,-20.05779266
Solar,10.12339497,-19.63852501
Minimum,10.5793457,-20.38030434
speculate,32.08820724,0.159017831
limited,21.06624794,-6.485605717
understanding,7.231489658,3.663227558
happens,-12.32082081,-20.05544281
Maunder,10.93090057,-20.77840233
indeed,16.84496689,-20.33654213
Little,-17.63365746,-43.76441193
seems,27.85117149,12.06404018
assume,-47.72166824,26.80055618
activity,22.18174744,-12.53658676
During,-13.70849609,-38.84570313
represents,-20.68616486,-35.7929306
blue,-22.71786499,-35.64494324
red,8.257497787,-23.66892624
Several,21.08841515,20.29713631
forecast,30.8405304,-18.50120926
tells,2.329153538,-0.656994045
six,-28.88749695,-7.814274311
Europe,10.02268219,-22.71353531
comparison,-9.664357185,-29.83366394
assertions,16.38154221,9.155427933
left,-4.856452465,-45.33240509
save,-27.38568878,11.73293972
media,-11.98816967,-46.33509445
myth,-4.31400013,24.08744812
quote,15.86190224,11.17844486
Special,-2.53092289,31.50735855
C,-20.29549789,-5.92944622
threshold,-22.41023254,-24.18981361
little,5.039346218,12.63489914
chance,17.03496361,-22.3145237
normal,29.39353561,18.86746025
Rather,-13.94972897,3.460016251
author,-3.564417362,35.40111542
Hans,-14.15436268,17.99826431
Otto,-19.1945591,18.19157982
Every,-16.0659771,17.61167145
irreversible,14.29639339,-21.55325699
islands,20.57257271,-35.06695557
quite,1.11062634,17.78645515
drastic,6.452796936,15.89187145
decline,13.16816902,-37.72690201
toll,5.71269989,-32.02333832
rely,21.45180702,26.95922089
web,-29.13080215,3.243335009
compiled,-19.74499512,11.06594372
list,22.84720612,4.675409317
Inc,-29.62690926,33.61375427
meteorologist,-29.8638382,16.40512466
Copyright,-51.83555984,-10.82044411
reserved,-41.59019089,7.803181648
Information,-28.39900589,15.0374527
Not,-4.266147614,50.76200485
My,-48.18901443,8.549715042
Use,-49.94835281,9.144394875
Advertise,-49.64907074,9.613647461
Open,-1.48948288,35.03526688
Arguments,-1.456529856,35.42328262
Skeptics,4.537787437,29.58150864
Term,-6.493403435,35.77606201
search,-5.150394917,12.06135273
find,43.63043976,12.28268528
panel,2.18739295,3.760538816
feature,-29.86132813,-6.995434284
seconds,11.93631744,33.52145767
pp,4.355262756,24.15801239
Home,-45.98313141,26.68457985
gaining,-7.739614487,-48.27830505
declining,13.6715765,-36.34454727
sensitivity,-11.66995525,-0.26632002
SkS,2.094406366,37.16709518
Weekly,8.296032906,51.78788757
Digest,2.03899312,37.14490128
Roundup,1.764290571,36.84965134
Observations,39.72690964,-24.32911873
outweigh,-3.318859816,-16.65934753
benefits,-3.210146666,-16.70163918
confirms,-2.098760605,29.5987854
Myths,-5.826598644,28.38079262
summary,3.256200314,14.52501488
popularity,19.59806633,-2.878998041
Click,-42.41784668,20.02421951
detailed,22.41682434,36.35641479
numbers,-16.29881859,-30.13248444
whatever,11.32196903,-12.52750969
dominant,21.22104073,-12.20165825
forcing,-19.64865112,-10.88881302
directions,18.19862938,-6.107657433
successfully,7.773332119,-13.87928581
cannot,16.3733902,-28.87067413
scales,8.349181175,-49.75025558
continued,21.20448303,-22.61967659
Satellites,-8.339069366,-49.21278
measure,-10.71319389,-27.83081055
lags,20.97859764,-51.38003159
positive,40.1987114,-16.33213043
feedback,39.88965607,-16.20643425
confirmed,29.63009262,6.005942345
heading,12.92535973,-4.722084045
threatens,2.592041254,-27.46966171
Hockey,10.60677528,28.21348953
stick,27.30838203,-55.87776947
broken,27.2844944,-55.97013092
Climategate,10.68754292,20.30586243
CRU,2.726994038,18.4178791
emails,10.57701015,20.13598824
Al,2.647157192,48.59326172
Gore,2.740391493,48.72123718
book,4.625065804,45.30275345
books,-16.07013893,23.23961639
cosmic,42.64757156,-19.56473732
rays,42.68535233,-19.64586067
exaggerated,24.9558239,-19.77664757
measurements,-21.99825287,-34.383255
steadily,17.44018936,-37.21495438
Medieval,-17.2307148,-46.30631256
Warm,-17.22559738,-46.29243851
Period,-17.24133492,-46.32096481
medieval,-15.68019199,-50.48942184
Mars,21.78917122,-50.39928436
undergoing,1.750738859,-38.47984695
strong,28.41953659,-30.33903313
money,8.436480522,-1.819212914
notably,8.352547646,-2.133008718
irrelevant,27.20696449,9.45897007
balance,-17.01082993,-38.29953384
add,-8.950978279,-24.20630646
removing,-6.434497356,19.24690819
alarmist,16.28509903,2.953556299
documented,-22.4579792,32.13349915
predictions,17.63245201,12.03783417
Polar,-42.54244614,17.46891975
bear,-19.00297165,-31.36073303
harm,6.602820396,-9.348203659
indicating,19.85093117,-16.51745033
Greenland,-9.555520058,-47.39663696
satellite,-29.03153801,-36.81135559
measurement,24.14263344,-17.78563881
welfare,4.156282425,-15.69468594
enhanced,19.02190971,-30.01459503
variable,29.99080658,-24.56055641
numerous,-1.023563266,9.552185059
empirical,43.30858231,-15.74487686
multiple,12.83955383,-4.091176033
Jupiter,16.4935627,-48.62992096
anyway,16.76854324,-48.76815796
recently,15.23461723,-48.78836823
recovered,-4.760666847,-47.04616547
correlation,29.16654205,-23.05841827
determined,-1.216021657,0.904842377
troposphere,33.83605957,-12.04802799
Aerosols,25.10763741,-13.63951683
Chicago,14.01938915,36.65149689
El,-60.9223671,17.96548653
Ni,-60.90968323,17.97314453
Nino,30.14033318,-28.99241257
responsible,33.07913589,3.004405737
complicated,-4.585553169,-47.16466904
tropospheric,32.72863007,-11.06075382
Oscillation,25.33427811,-27.9306736
PDO,25.36528778,-27.89295006
nd,14.03892899,22.65324402
law,14.22693253,22.26993561
contradicts,14.44758129,21.86646271
theory,14.71716881,21.76166534
detail,26.95324135,9.489973068
error,8.174385071,-18.71914482
falsified,45.33718109,5.077828407
Those,2.752801418,-4.843120098
Clouds,39.73778152,-14.65709305
negative,39.05904007,-15.32697296
cloud,41.2490387,-17.13162041
unlikely,35.98612976,-15.38241577
strongly,-3.480016947,6.703672409
certainty,14.25408363,0.98087436
chain,0.46825096,-26.21417236
statement,24.65391731,11.01379871
correct,36.66610718,7.559670925
reported,-18.4073658,11.11490059
Volcanoes,21.34717178,-14.41256332
emit,3.742933273,-48.69927979
Humans,-8.145013809,-38.84360886
sheet,-9.654466629,-46.99856949
Sheet,-17.37879372,-40.28693771
refute,-46.97987366,-23.14531326
Methane,-52.09547806,25.703722
permafrost,1.842967033,-48.3743782
reporting,21.04080582,12.5007391
falling,42.26667023,-5.562709808
humidity,22.90099525,-26.81326675
provides,22.56375504,36.24861908
hide,29.69223022,7.778308868
discussed,-4.213851929,13.03052044
evaporation,8.933070183,-41.73302841
falls,9.996265411,-48.46184158
Wildfires,-58.39767456,18.40381432
massive,-6.60961628,-21.42371559
Monckton,-19.90106201,-4.659324646
Pluto,21.77622223,-50.44057846
driver,23.27608299,-18.14233398
confirm,23.2097187,-18.12384796
Peer,-7.906366348,16.12157249
review,2.46186924,10.56915665
corrupted,30.28183174,-16.40229797
Independent,-9.353209496,31.9924736
Review,-9.566540718,32.32402039
scale,-23.32686615,-15.76693726
expensive,-9.343298912,-18.45630264
Antarctic,-9.449110985,-45.81646729
grown,19.09848022,-58.15625381
statistics,-9.50213623,15.97789574
Lindzen,-20.70918655,23.68308449
Choi,-21.42259407,23.56811714
viewed,-13.06950378,-1.927039981
flawed,35.45812607,20.47749329
Phil,-23.84109688,34.94528961
Jones,-23.87372398,34.8354187
hypothesis,39.23863602,8.076075554
test,28.76747894,-5.787651539
originally,14.81912613,-18.19097137
bias,27.96107292,29.38414574
kept,1.410974026,-2.281047583
hard,-0.241311997,1.833845019
urgent,11.88039017,2.449083328
points,19.3170929,15.75380516
Roy,-33.10222244,22.5040226
Spencer,-33.12745285,22.51852989
Hansen,50.47922516,-1.029139876
prediction,36.47994614,-12.8217144
scenario,7.591808796,13.60608196
B,-24.86074066,18.65648842
aerosol,38.87355423,-18.78827095
significance,24.18703842,9.759121895
chaotic,45.12258911,-7.278998375
basis,24.67150307,2.596658945
signed,8.750478745,24.51071739
Petition,8.583307266,24.87512207
petition,8.87555027,24.28055382
Less,-17.7369442,15.55301666
core,-9.153327942,-32.32884979
hence,24.47817993,-19.65769768
precise,26.84138489,-16.6656723
Australia,-8.871901512,36.54333878
within,17.02352142,-27.70135117
graphs,-23.88598061,4.594798088
contradicted,-11.3504591,3.392676592
disappeared,-29.10364723,1.141071439
simply,15.62914562,-10.34218121
available,-26.3329525,3.238703251
requests,-22.74454117,1.002353191
inquiry,17.47902298,-10.72110462
Modern,4.612996101,29.2843647
Tuvalu,21.35728455,-35.94953918
larger,24.17174339,27.23448753
Oreskes,29.34756279,-50.55915833
Peiser,28.05043793,-50.73372269
retracted,9.171946526,30.85576439
criticism,0.100444056,10.25106144
baseload,-9.81023407,-19.93144798
Trenberth,18.1631012,17.45993614
extensive,-4.627871037,5.410509109
went,17.62709045,-10.33169079
able,8.050358772,-14.41299057
begin,17.07829475,-11.82855892
Satellite,33.31523895,-7.03019619
inflated,33.3925972,-16.42245674
Temperature,-33.65799332,19.53510094
errors,36.0596199,-18.07831573
variations,26.82383919,-27.27046776
modern,20.04356194,-25.7974987
disproven,29.37960052,6.171050549
possibility,2.072812319,6.896222115
linear,44.01021957,-7.777727604
barely,-0.056186914,-47.23925018
Mauna,44.23268127,-28.39679337
Loa,44.22828674,-28.39576721
volcano,44.00802612,-28.30665016
measuring,8.073102951,-18.74993324
experiment,25.22556114,16.63290405
necessary,47.01318359,-3.101316214
failed,32.32804489,25.08350372
runaway,34.99968719,-21.07841682
phase,34.61568451,-21.7376442
dense,-0.9959867,-35.75374603
planetary,13.91742706,-49.19699097
curve,49.90863037,5.445792198
fitting,49.91129303,5.456961632
physical,20.38390541,-0.74845916
anyone,5.118153572,-1.335213184
observation,24.80486107,15.94468975
shelves,-27.45448494,-10.20732021
Editors,1.707926512,19.84298515
letter,-4.473482132,15.13396072
Coral,-49.83774567,30.10498619
atolls,18.28895187,-30.75963783
unable,14.57728386,-2.535230398
Internal,25.06156731,-27.25749397
demonstrate,13.47562981,-5.178048134
eventually,0.509028912,-43.03271866
Schmittner,-21.25405884,21.81092453
lower,-21.81280708,-8.301682472
reconstruction,-11.34865093,-2.008618593
Last,-12.7405386,-1.951198816
Maximum,-12.35577965,-1.967116117
lost,-5.467241287,-42.86520004
single,24.79745102,17.46013641
contrary,20.79426575,5.606728077
function,28.97449875,-10.44773197
mistaken,28.8455925,3.213304281
underlying,18.10702705,9.541223526
radiative,-19.61691284,-10.87695503
Royal,-4.280669212,20.69139099
Society,-10.45108223,19.13091087
skepticism,-3.814864159,20.59299088
regarding,20.17453384,10.89775085
figure,19.51369286,10.05127525
supported,32.93466568,6.096093178
La,30.43456078,-28.77627945
Nina,30.56436729,-28.78913498
Current,33.98127365,-29.31847
thousand,0.888495207,-44.84664917
UAH,32.4227066,-9.465766907
prove,25.70418167,17.31760406
biased,27.07011032,24.23457336
attribution,21.48736572,10.79634953
Industrial,-8.867935181,-28.62278366
hockey,27.31341362,-55.86014175
reconstructions,-10.33327007,-1.127305269
Mann,-1.478384376,7.882762432
cancel,21.4353981,-40.95239639
Barrier,-10.85839939,-42.09041595
Reef,-10.89146137,-42.21233749
clearly,-21.80491257,40.06734467
Loehle,-22.83087158,-5.386092663
Scafetta,-22.79072952,-5.287633419
simplistic,15.81373215,3.40141058
Postma,35.83148956,-18.69673347
considering,12.61200333,-7.164612293
survived,-8.840245247,-38.01702881
Heatwaves,-52.59107971,20.72615242
heatwaves,5.930996895,-38.25421524
Director,-15.83103561,22.70227242
writing,-13.3458662,12.31489849
responses,18.23225784,24.21308899
John,-11.85386562,27.24834061
Cook,-16.52429581,20.24318886
Website,-29.60775375,7.394478798
Cold,-45.29123688,26.50920296
Spells,-45.24488449,26.48653793
Floods,-44.7583313,26.40386581
Tornadoes,-52.67550659,21.04354477
Economics,-52.93099213,21.82161903
Dioxide,-53.91511917,22.25367928
Tax,-53.11355209,22.70057297
Levels,-53.77140045,24.50227165
Malaria,-52.75760269,24.40250206
Mosquito,-52.71183014,24.55366516
Borne,-52.53095245,24.85370064
Diseases,-52.40436172,25.09321785
Livestock,-52.20601654,25.54382896
Security,-51.8561554,26.6275444
Subsidies,-51.83786774,26.61343956
Melt,-49.99687195,29.34729385
Refugees,-50.34557343,29.58023071
Reefs,-50.12870407,29.77384758
Crop,-51.16558838,30.89023972
Production,-51.20534515,30.94281769
Acidification,-46.99318314,31.58530235
Currents,-46.7862587,31.37185097
Snowpack,-44.09262848,31.96599388
Lake,-58.19868851,-7.56631422
Mead,-58.20121765,-7.559853554
Tahoe,-58.19421768,-7.576077461
Underlying,-58.64309311,18.45829201
Sensitivity,-58.79878998,18.23616219
Tipping,-58.88461685,19.43377876
Point,-47.29803848,18.33693123
Degrees,-58.90432739,19.59256935
Glance,-41.12026596,25.38917351
frequently,53.59482956,-24.89615059
issues,53.28525925,-23.75447464
glance,-46.89057541,18.9825573
summaries,-44.41093445,-27.09916496
Bullet,-47.03949738,18.51464462
information,-26.17687225,-0.960120976
groups,12.01783752,10.28474522
Heartland,-20.48629761,36.02227783
commentary,-25.22622108,12.73896599
refugees,20.11781502,-36.93883514
asserted,19.58395576,-36.65481567
crop,-23.61604881,-20.67913246
failures,16.9172802,-2.229832649
spawning,20.5945549,-36.14774704
debunks,32.4345665,18.66989517
size,-2.939793348,-21.92293739
Claims,46.8142395,-17.84876823
malaria,-34.09236145,-32.20954132
ranchers,-20.2651844,-20.04927635
consumption,-20.24749756,-19.71839714
virtually,-19.63984489,-19.05143356
beef,-20.88374901,-19.06196785
case,-0.519226849,1.967873096
Bears,-43.19655609,18.21762276
dramatically,-15.27476788,-27.19599724
imminent,-18.18107605,-29.53991318
demise,-18.18260002,-29.62128258
defy,-18.41156006,-29.59832573
outlets,-10.89739799,-46.53172684
objective,6.65502739,5.051407337
aka,32.34848785,-0.066867851
pandemic,21.11349297,-41.33090973
shutdown,21.29281807,-41.23643875
alarmists,33.11156082,-0.662411511
entirely,10.30041027,-8.649847031
truth,21.64106178,3.75638032
claimed,37.42454529,-34.16099167
currents,36.35801697,-34.88484955
vortex,-19.95506287,-28.81664085
claiming,-1.798909426,6.91427803
sense,28.37701035,36.45387268
defies,28.40485382,36.36584091
bureaucrats,-10.47854328,-46.58929825
Six,-30.67116165,-8.368924141
remains,-22.5060463,-36.76112747
modestly,17.10393715,-42.76098251
value,27.94037437,14.0633564
highly,41.90830231,6.855347157
calculation,27.36482811,-16.52988625
SUVs,9.153488159,-36.09304428
severity,52.76665497,-9.144828796
index,28.75809669,-13.92346096
Moreover,26.73980713,2.206312656
hands,29.35017586,16.58237267
full,28.95629501,-54.06368637
membership,12.41261387,16.92700386
AMS,-19.55319214,-1.472035885
Reference,-37.09584808,10.83916092
network,-36.7205658,10.80503845
strength,47.49706268,-19.51407051
determining,48.10626984,-19.92105484
fund,47.39701843,-20.83637428
deploy,47.41399765,-20.9004612
military,47.778965,-21.09951019
though,35.33057404,5.932483196
Russia,-2.51646471,-21.67808151
Canada,-11.93361568,29.18738365
subtropical,16.97243881,-29.41183281
poles,-8.024487495,-36.96840668
thriving,-8.400114059,-37.06463623
equator,-8.231405258,-36.83397675
relatively,18.16473579,-33.05723953
steady,14.80493641,-34.20645905
acceleration,26.99410629,-32.46545792
pre,-23.13366508,-11.33232307
crisis,7.897997856,-7.038985729
substantially,-22.43949509,-24.1916523
harms,10.44602966,-12.96913815
Occasional,12.63212109,-35.23651123
Alarmists,29.26789665,20.3710556
allies,13.47917843,9.993967056
utilized,-7.313970566,10.12464333
artificial,-15.64124966,-15.21355629
asphalt,-15.4784584,-15.37146568
assert,24.51392174,5.214447021
subsidies,-9.194553375,-21.13853836
playing,47.01133728,-3.092349529
field,13.51680088,-9.222690582
purpose,9.81073761,25.61690331
tax,-14.96992779,-21.6319561
conventional,-9.458556175,-21.14042473
purchase,-11.06664276,-19.76364326
taxes,-14.16020298,-22.41168404
collected,-13.0062151,-21.5506649
revenue,-15.1229372,-21.69451904
returned,-13.10113621,-21.5864048
signaled,28.79244041,19.37262535
typically,8.931523323,-36.53295135
masses,1.388660431,-37.54655457
tornado,-26.92080498,-1.881245971
concise,52.92464066,-24.2653656
designed,-45.55354309,-25.97751427
library,-45.81105042,-25.53861618
rebuttals,-46.32978821,-24.90816689
legislators,-46.44296265,-24.74943542
teachers,-46.62691879,-24.38751984
students,-47.2503891,-24.19526482
laymen,-47.06251907,-23.82089424
easily,-47.16462708,-23.59573936
exaggerations,-47.39714432,-23.32155418
perspectives,-47.17916489,-20.70923996
presented,-48.2124939,-20.13374138
scares,-47.06745911,-20.26176643
proper,-47.08331299,-20.25196838
topic,-47.11962128,-3.52152586
Subscribe,8.37451458,51.94987106
weekly,8.770650864,52.3965416
digest,8.895254135,52.5518074
alias,9.041480064,53.25344467
Sterling,8.721321106,54.05503464
Burnett,8.570982933,54.19713211
fellow,7.920639038,55.01977539
managing,7.425793648,55.3253212
editor,7.349644661,55.39471054
Environment,7.050344944,55.64519501
WordPress,-51.30030823,-11.28772068
Theme,-51.18060684,-11.37364578
MH,-51.0934639,-11.41315842
Themes,-50.97239685,-11.49035931
cookies,-50.7122612,-11.69756794
give,-50.22602081,-11.42073345
experience,-50.0129509,-12.18066025
site,-47.34954071,26.05347633
happy,-47.13551712,26.5048275
Ok,-47.07189941,26.50293732
Grist,-47.62778091,7.605431557
Advice,-47.30649185,8.943606377
Fix,-48.22905731,8.108147621
Podcast,-48.07504654,8.236397743
Member,-49.30400848,10.1180563
Bureau,-8.587245941,34.74286652
skeptical,12.85069466,25.91303444
complete,12.95710468,25.88009071
series,13.46155071,26.39888573
Denial,17.16003799,28.36660576
Argument,17.27859688,28.15626717
Individual,-11.93462467,-5.37953949
appear,1.735713363,14.80028343
hundred,37.4650383,-30.7284317
receded,19.09026337,-58.21648788
Wagga,24.46479034,-51.1302948
hoax,17.11030769,28.88693428
Position,29.64696503,7.662289143
collusion,27.77688026,-50.43632889
refuted,28.06604004,-50.82375336
trust,47.48217773,-11.57106209
unproven,47.47061539,-11.56069183
blocking,12.75512981,-55.20764542
south,12.70394135,-55.20911789
impossible,9.813321114,-3.029375315
week,34.96802902,-50.07274628
Chaotic,34.04896164,-50.18729401
Holocene,-16.21462631,-50.48146057
Climatic,-16.37020302,-50.71366882
Optimum,-15.98980522,-50.46421432
Vineland,28.34092331,-53.80305862
grapes,28.34810638,-53.82128906
null,39.27041245,8.094054222
dwarf,42.03087234,-27.53898048
recovering,23.66245842,-54.17308807
LIA,23.6204052,-54.17327499
dodge,32.06468201,-39.0291481
subject,8.596345901,34.77994537
accounts,32.31072617,-38.40836716
proof,31.22862244,-37.26385498
Geological,-29.36004829,25.92074776
importance,41.14110947,-13.84780884
Historically,42.09297562,-26.9382515
stupid,38.69869995,-26.77773666
Kyoto,21.55761909,-57.13888168
effort,21.78792953,-57.02034378
sink,38.38482285,-25.06971359
mitigation,37.88909531,-24.69499016
Cryosphere,13.34559155,31.26435089
Part,-18.34548759,-60.17945099
guide,-19.62600136,-58.9913063
Objection,-19.63349533,-58.98481369
Answer,-5.120049953,58.01286316
wonder,4.378278255,-3.275724173
image,-40.6900444,20.91363716
urbanization,-32.91312027,12.58678818
draw,25.02938843,-6.668888092
conclusions,25.27685738,-6.363762856
read,20.01081467,14.22871304
plenty,30.62688637,-37.289711
Records,-34.30643845,14.05049992
assumptions,34.98899078,11.912467
corrections,28.47467041,-7.165485382
differing,28.3302269,-7.415608883
station,-35.48362732,10.43031979
readings,-30.46853447,-37.14167786
Clearly,20.27796936,-19.38596535
problems,-15.29401588,3.633457422
Only,-15.23504257,17.17759895
Sure,25.36537361,-51.10577774
James,-13.52048302,24.85636711
via,-26.4717865,15.02600765
picture,20.34614372,-9.435014725
nature,-34.73752594,36.36061096
positions,3.434853554,8.695309639
speak,4.779651642,-0.904703498
Given,24.89365578,-13.75989246
absence,25.83047295,-12.15631771
understood,46.99049759,9.296433449
somewhat,17.53434753,6.232285023
behavior,45.03290939,-7.29528141
Understanding,-0.875680983,38.60571671
Now,-29.46369171,13.67926502
judge,8.052641869,30.14097977
thawing,1.472832561,-47.16609192
Stick,10.523489,28.24379349
foundation,6.534236908,-19.35796165
invalid,5.255646229,8.496603966
brought,22.72637177,-0.821434557
fail,43.83495712,-9.442761421
seriously,8.180836678,5.320514679
worried,13.83419037,2.715731382
geological,-10.74748325,-32.63096237
expect,6.276863098,-5.250494003
recovery,-15.42035198,-44.18731689
implicit,36.99605179,6.160953045
assumption,23.26644325,17.10837555
Correlation,18.04925346,-14.61942863
causation,18.05230141,-14.66010761
glacial,6.333100796,-46.36258316
interglacial,6.733212948,-45.85808563
behind,-6.695363522,-1.202345848
Very,9.327032089,17.03271675
Any,17.85728455,-11.80240917
generally,18.73738289,-34.29302979
implemented,1.788452387,-10.09692383
kind,17.76495743,14.11451817
required,18.32755852,13.95512581
potentially,-3.342366457,-9.77664566
Office,-23.01394081,38.45378876
Hadley,-22.84745789,39.41749573
contradict,-7.858091831,-43.71897125
upper,31.93947029,-13.04090214
wave,29.61635208,-13.99399185
anomaly,-29.63262939,6.369293213
quiet,14.80534458,-48.30346298
October,-12.46209717,7.680882931
After,-7.820697308,-2.272135735
try,23.68548012,20.4695034
testimony,-35.61309814,1.071433902
humanity,8.34862709,-16.61866951
Political,-0.062470451,41.91917801
middle,-17.23519325,-29.9059639
Image,-44.48513794,18.85329056
licensed,-44.42342377,19.00343513
RF,-44.17638779,19.62623024
printable,-46.09051132,19.00989723
PDF,-46.33697128,18.89411926
CAAG,-45.8265419,18.65958786
Almost,-31.19071007,11.87904453
benefiting,17.2888546,-37.48683548
Also,-34.73121262,-2.733085394
neither,22.73298836,2.135879755
illustrate,13.58791351,-34.53743744
Internet,-28.96739388,1.618372679
chart,-36.79512024,14.49485874
Disasters,-3.023559332,32.6842041
Further,-31.83124924,39.62290573
Reading,-27.24928856,12.59144497
UN,-26.30475426,43.33366013
WattsUpWithThat,-29.06413841,10.68854713
wattsupwiththat,-29.10741806,10.64836216
Guardian,-11.02297115,7.378921986
disappears,-30.35273933,10.95996094
April,-30.64564323,10.44095516
Failed,-36.60065842,41.37543869
finally,31.240942,25.52304649
leaves,31.35710335,25.50599289
Zealand,-10.56936932,33.88251114
September,-8.772168159,27.86748886
climateataglance,-25.83063507,4.610249996
heartland,-33.1055069,0.833632708
rises,13.04456997,-29.63354492
sediment,10.88570881,-30.60376549
height,-27.61985779,-20.55394554
airports,-29.87303543,2.407868624
build,13.61921406,-31.19889069
Figure,-16.99635506,43.18599701
Maldives,-30.21315384,0.233016267
Note,19.83706093,-27.00531578
Source,-34.97808838,16.62029839
reef,10.41194057,-32.04220581
Additional,-28.44605255,14.81604195
allow,24.52364731,4.777863503
Times,-30.9910965,-8.721954346
reading,-31.82785416,39.62816238
July,-26.36340332,4.042299747
Willis,-30.40777397,15.58603954
January,-31.02904129,15.02705002
offer,-7.601625443,1.570892334
constructed,-29.78419495,2.345127821
archive,-29.18459511,2.891869068
modest,7.334429264,-32.55669785
WHO,-22.84173584,5.905158997
Africa,13.67945862,-36.09504318
plotted,-24.15023994,4.299907207
Chapter,19.86160851,35.05506897
Four,20.32297325,37.86383057
Reconsidered,11.93976879,37.27065659
Fossil,9.933764458,38.09118652
Fuels,9.974403381,38.12921906
link,9.169579506,-40.94626236
Nongovernmental,8.701945305,42.61582184
International,8.630745888,42.75376129
ISBN,-20.17670822,8.290124893
FALSE,21.12916946,31.17549133
FALSE,-5.231953621,51.59670639
Licensed,-44.07527161,19.68761253
Graph,-29.71557236,16.95469093
rf,-44.35726166,19.16251755
sustained,2.379631758,-10.51287842
closer,29.75469589,-23.76641464
became,-14.91904736,-43.76736069
ncdc,-34.99162292,8.99185276
noaa,-35.20897675,8.481836319
crn,-34.28099823,9.145236969
historically,-11.19421291,-21.43233871
typical,34.01663589,-25.09457016
Index,29.97418785,-14.11536598
later,-11.5390625,10.43659592
occurrence,11.19202042,5.452276707
defines,28.81715202,-13.86333466
Patrick,-17.17165565,22.6346817
Michaels,-17.32931709,22.55622101
sufficiently,31.33843231,0.254732668
Crockford,-29.71863556,22.32643127
documents,-35.08110809,2.627867937
Bear,-30.41132545,21.00832558
Catastrophe,-30.41249466,21.01229477
considered,-33.04326248,-20.28487396
London,-11.1247921,31.14832687
pdf,-32.99237061,4.996482849
Anderson,-20.41991997,19.66735458
E,-23.52647972,19.82168388
R,-23.46172905,17.01632881
W,-22.91880035,16.79817772
status,-9.224175453,8.744568825
Letters,-10.48735619,22.55875397
alkaline,23.33461189,-32.51332855
pH,24.03455544,-32.91324615
neutral,-15.95945072,-21.80725861
fallen,17.04752922,-32.27894592
merely,26.66576195,-33.53168488
improved,22.39352608,-30.23072815
elevated,0.096940644,-25.32432747
Although,13.46268368,18.60952759
modeled,46.78147888,9.867947578
instruments,-30.73467636,-36.71127319
alarmism,10.12285423,11.61495781
Comparison,-10.40705299,-31.18213081
Marine,-21.38531303,30.5565567
co,-32.28417587,7.092414856
Journal,-9.731930733,25.47408867
Geophysical,-10.58234692,22.26343346
uploads,-33.20143127,4.706912994
final,2.531279802,13.41456223
consequence,24.14519119,9.743777275
generation,-10.46210194,-16.44036102
calls,25.1574173,12.44628334
disastrous,-1.438726544,-16.7976532
method,38.65260315,5.367443085
downtown,31.52531624,-28.61299515
Analysis,-4.985447884,33.87761688
downturn,33.18000793,-29.84457016
Alabama,-17.8522377,27.02025604
etc,24.4494381,-28.04219055
missing,20.87927055,-9.44603157
forced,20.25431442,-19.38928986
suggesting,30.0866375,-4.187969685
drroyspencer,-32.19255447,6.986285686
nasa,-30.44794655,-6.379938126
pattern,-17.77460289,-8.486327171
uncertainty,8.291176796,7.822537422
enlarge,-38.35191727,28.79698181
derived,-10.24873829,-28.12728691
Anthony,-30.64691353,17.38278008
Watts,-30.63297081,17.3685627
HadCRUT,34.0765686,-9.840261459
publication,0.029789595,14.92670631
AR,-9.732944489,48.79779053
ipcc,-33.741642,4.023727417
ch,-33.61471939,4.114486217
burned,-35.9854393,-17.51189995
key,8.011709213,14.14544106
acres,-36.0125885,-17.47094917
values,-14.79693604,-33.51360703
peaks,-12.51845455,-38.95451355
great,18.18240356,10.72080612
bottom,-0.965642035,-35.81562805
movie,2.656713724,46.44855881
speeding,36.38524628,-34.67419434
thought,26.03115463,5.683671951
told,5.583819389,0.381766945
Illustration,-43.26662064,23.3475666
extremes,17.58961678,-19.92870522
undetectable,-7.104720592,-45.1603775
dating,-30.54056358,-36.89674759
imbie,-26.19227982,7.258324623
Faster,-31.25325966,-9.321619034
press,-28.51723862,4.61558342
greenland,-30.1121521,-7.312260151
antarctica,-30.10798264,-7.351186275
edu,-36.41260147,13.35272503
joint,-25.16492844,6.820746422
Photo,-26.12954521,15.38435173
pexels,-43.9328537,19.12215424
Benefits,6.143661499,37.69578552
reduces,-13.83474064,-17.520298
greatly,4.103661537,-3.761621714
doubling,-22.33228493,-12.3560667
exceed,35.82764816,-16.16277313
Commons,-18.97143745,27.21392822
identified,-16.01843452,18.95129395
MIT,-14.46498489,33.96828842
Study,-18.52824593,31.99593544
Assessments,29.0691967,13.64905357
Implications,-21.88315773,24.85065079
Richard,-17.61851883,23.09688377
x,-24.67046738,1.41661036
Surface,-33.7584877,19.31622505
Feedbacks,17.32098389,36.39038849
Remote,-19.42497635,11.23460674
finding,35.81927109,27.46313858
