word,x,y,x_mod,y_mod
Heat,-36.26820755,-13.42411137,-362.6820755,-134.2411137
Up,-1.882189393,40.4613266,-18.82189393,404.613266
From,6.870056629,32.87810135,68.70056629,328.7810135
fields,6.819834232,34.16561508,68.19834232,341.6561508
San,-8.996387482,29.33173943,-89.96387482,293.3173943
Temperatures,-9.73491478,40.61344147,-97.3491478,406.1344147
India,-30.73591995,-14.7179718,-307.3591995,-147.179718
Lives,-5.625039577,41.29615784,-56.25039577,412.9615784
western,-6.704957962,41.80472183,-67.04957962,418.0472183
city,-5.500677586,39.89200211,-55.00677586,398.9200211
cope,13.61865997,-24.73147774,136.1865997,-247.3147774
longer,23.54085732,-8.325228691,235.4085732,-83.25228691
across,13.90616226,-25.0357666,139.0616226,-250.357666
South,25.01649475,-43.70202255,250.1649475,-437.0202255
Asia,-8.963559151,24.85286522,-89.63559151,248.5286522
Indian,-5.311072826,22.5571003,-53.11072826,225.571003
follow,-6.269593716,-6.62927103,-62.69593716,-66.2927103
Greenhouse,12.71895218,42.21824646,127.1895218,422.1824646
Effect,12.7136507,42.09313583,127.136507,420.9313583
concentration,9.719047546,-44.90128708,97.19047546,-449.0128708
greenhouse,28.07650375,-41.18331146,280.7650375,-411.8331146
gases,27.95809937,-40.56584549,279.5809937,-405.6584549
effect,34.59324646,-18.71280098,345.9324646,-187.1280098
turning,23.31750298,-32.76356125,233.1750298,-327.6356125
onEarth,2.817507982,41.47551727,28.17507982,414.7551727
Story,2.820813656,41.47068024,28.20813656,414.7068024
country,-7.16490221,-9.344544411,-71.6490221,-93.44544411
industries,-13.27053833,-14.32215309,-132.7053833,-143.2215309
politics,-3.396055222,26.66087914,-33.96055222,266.6087914
Q,-23.80236435,35.55978394,-238.0236435,355.5978394
Everything,-52.73033905,-2.857609987,-527.3033905,-28.57609987
know,2.192053795,30.57169724,21.92053795,305.7169724
ask,6.35083437,-8.082705498,63.5083437,-80.82705498
Explainer,-3.437787533,41.30336761,-34.37787533,413.0336761
Is,-32.46370316,31.81698418,-324.6370316,318.1698418
Than,-31.45271301,-9.583642006,-314.5271301,-95.83642006
best,8.533711433,-4.123492241,85.33711433,-41.23492241
medicine,-1.400452852,5.128496647,-14.00452852,51.28496647
got,-41.39286804,6.76848793,-413.9286804,67.6848793
cut,5.884426594,-31.72465897,58.84426594,-317.2465897
green,-18.49440384,45.9095993,-184.9440384,459.095993
infrastructure,10.11151505,-26.83083534,101.1151505,-268.3083534
urban,31.96652412,-15.05263996,319.6652412,-150.5263996
solid,-45.92476273,-25.48336792,-459.2476273,-254.8336792
defense,38.54361343,16.9611721,385.4361343,169.611721
May,-10.86746216,25.86577415,-108.6746216,258.6577415
Sea,-43.38694763,34.11613846,-433.8694763,341.1613846
relies,23.05209732,17.33489609,230.5209732,173.3489609
setting,-12.69385624,-4.946165562,-126.9385624,-49.46165562
right,24.2323246,18.45781708,242.323246,184.5781708
World,-22.21300316,6.881972313,-222.1300316,68.81972313
Before,1.57026422,21.40770912,15.7026422,214.0770912
Flood,-34.03230286,31.44703865,-340.3230286,314.4703865
set,-38.05906296,16.11296272,-380.5906296,161.1296272
North,-24.53386497,-35.34488678,-245.3386497,-353.4488678
You,-52.16641998,-4.784839153,-521.6641998,-47.84839153
Can,-4.539928436,39.27018738,-45.39928436,392.7018738
starts,30.07492447,-35.68852234,300.7492447,-356.8852234
home,30.45747757,-35.37417984,304.5747757,-353.7417984
table,-4.288676739,2.240684986,-42.88676739,22.40684986
These,19.72704697,19.65835571,197.2704697,196.5835571
Big,2.951319218,39.2999382,29.51319218,392.999382
scientist,20.43863297,22.58446693,204.3863297,225.8446693
Ed,20.63980675,20.72732735,206.3980675,207.2732735
finds,20.64749146,21.23555374,206.4749146,212.3555374
another,19.54582024,21.01596642,195.4582024,210.1596642
Personal,-4.663185596,38.20758057,-46.63185596,382.0758057
Ways,-5.278306484,38.70790863,-52.78306484,387.0790863
Dwellers,-5.316925526,38.89346313,-53.16925526,388.9346313
Spur,-5.353377819,39.00307083,-53.53377819,390.0307083
Ask,9.946980476,3.997966528,99.46980476,39.97966528
local,9.482165337,3.72824049,94.82165337,37.2824049
leaders,-12.58881092,1.728435516,-125.8881092,17.28435516
five,9.501659393,4.690794945,95.01659393,46.90794945
questions,10.45395374,4.117814541,104.5395374,41.17814541
Southeast,-7.770016193,31.9520607,-77.70016193,319.520607
Its,-7.037302971,27.78453255,-70.37302971,277.8453255
Against,-1.483922839,40.75523758,-14.83922839,407.5523758
must,6.566033363,-3.862500191,65.66033363,-38.62500191
decide,5.429541588,-5.036349297,54.29541588,-50.36349297
whether,26.77048302,0.244632408,267.7048302,2.44632408
retreat,-3.395660877,-46.95391083,-33.95660877,-469.5391083
stand,5.455769062,-5.64163208,54.55769062,-56.4163208
fight,5.537347317,-5.471425533,55.37347317,-54.71425533
Air,-54.0463829,-0.183273688,-540.463829,-1.83273688
Need,-52.37491608,-3.850722313,-523.7491608,-38.50722313
Know,-52.34584427,-3.842670202,-523.4584427,-38.42670202
affecting,34.00891876,-30.63816071,340.0891876,-306.3816071
central,-18.16069794,-7.39072752,-181.6069794,-73.9072752
environmental,12.85015583,11.40238285,128.5015583,114.0238285
Northeast,-10.83528996,38.22954559,-108.3528996,382.2954559
Lower,-11.87951374,38.15968323,-118.7951374,381.5968323
Another,-11.47746849,37.36741638,-114.7746849,373.6741638
win,-12.28662586,37.68865585,-122.8662586,376.8865585
England,-11.50140572,37.71702194,-115.0140572,377.1702194
wait,0.919707358,0.235244647,9.19707358,2.35244647
Stake,-33.50524139,31.18387413,-335.0524139,311.8387413
Insurance,-34.02586365,31.52630234,-340.2586365,315.2630234
Program,-34.2741127,32.35470581,-342.741127,323.5470581
Tens,-34.60420227,31.29168701,-346.0420227,312.9168701
thousands,-32.92107391,-25.7035675,-329.2107391,-257.035675
American,-9.960428238,18.64336777,-99.60428238,186.4336777
families,-27.20612335,-26.09145164,-272.0612335,-260.9145164
repeatedly,-27.72746086,-25.76283455,-277.2746086,-257.6283455
flooded,-26.79376221,-25.97736359,-267.9376221,-259.7736359
properties,-26.27179909,-26.34358406,-262.7179909,-263.4358406
feel,-26.61120605,-26.11094666,-266.1120605,-261.1094666
Work,-51.20238876,6.186043262,-512.0238876,61.86043262
Other,-50.46921158,5.00174427,-504.6921158,50.0174427
Join,-51.16969681,6.248392105,-511.6969681,62.48392105
Email,-50.92020798,6.670311451,-509.2020798,66.70311451
Thanks,-50.51580429,5.833228111,-505.1580429,58.33228111
signing,-50.96641541,6.323267937,-509.6641541,63.23267937
receive,-42.23785782,-8.073866844,-422.3785782,-80.73866844
first,-40.11027145,-10.58549976,-401.1027145,-105.8549976
alert,-42.87992477,-7.364648342,-428.7992477,-73.64648342
update,-42.91952133,-7.344960213,-429.1952133,-73.44960213
email,-42.99044418,-7.333757401,-429.9044418,-73.33757401
soon,-43.38261795,-7.095036983,-433.8261795,-70.95036983
When,-39.97323608,-6.634890556,-399.7323608,-66.34890556
sign,-40.78995514,-5.972743034,-407.8995514,-59.72743034
member,-7.750348568,20.14832687,-77.50348568,201.4832687
Activist,-40.83583832,-6.31359911,-408.3583832,-63.1359911
Network,-37.38494873,10.77182484,-373.8494873,107.7182484
keep,-3.045806646,2.144336939,-30.45806646,21.44336939
informed,-2.913301945,3.162740469,-29.13301945,31.62740469
latest,-3.582275867,3.418358564,-35.82275867,34.18358564
alerts,-2.998128653,3.159844637,-29.98128653,31.59844637
progress,-2.425617218,3.220434427,-24.25617218,32.20434427
reports,-2.863693953,4.766116619,-28.63693953,47.66116619
Policy,-51.19522858,12.00706196,-511.9522858,120.0706196
Library,-52.0647049,10.77728176,-520.647049,107.7728176
Sitemap,-51.99000168,10.24332047,-519.9000168,102.4332047
En,-51.92802811,10.30370426,-519.2802811,103.0370426
Privacy,-50.58337402,10.30992699,-505.8337402,103.0992699
State,-12.67347431,28.13105011,-126.7347431,281.3105011
Disclosures,-3.373132706,43.53506088,-33.73132706,435.3506088
Quality,-53.41138458,-0.246524706,-534.1138458,-2.46524706
puts,52.68476868,-24.7287693,526.8476868,-247.287693
millions,1.211733103,-21.43975449,12.11733103,-214.3975449
dangerous,35.70960236,4.224289894,357.0960236,42.24289894
exercise,-5.73870945,5.270718575,-57.3870945,52.70718575
outside,22.24817848,-25.05638695,222.4817848,-250.5638695
asthma,-3.78788662,-29.78587151,-37.8788662,-297.8587151
map,-12.84704208,-29.73674393,-128.4704208,-297.3674393
parts,3.709394932,0.672613025,37.09394932,6.72613025
affected,-6.674341202,-32.23692703,-66.74341202,-322.3692703
check,-14.03656769,-30.05522919,-140.3656769,-300.5522919
area,-13.83790302,-31.06427574,-138.3790302,-310.6427574
state,-16.17261124,38.83776855,-161.7261124,388.3776855
click,-38.35044098,28.80031013,-383.5044098,288.0031013
type,31.02261734,-23.25363159,310.2261734,-232.5363159
address,3.307670355,-13.12882519,33.07670355,-131.2882519
presence,38.67360306,-19.00283813,386.7360306,-190.0283813
estimates,-19.2046051,-5.372492313,-192.046051,-53.72492313
population,6.462654591,-27.53928375,64.62654591,-275.3928375
analysis,-23.66543388,0.78131485,-236.6543388,7.8131485
threatened,-4.376646042,-8.790120125,-43.76646042,-87.90120125
ragweed,-2.424673319,-29.52592468,-24.24673319,-295.2592468
Smog,-43.25286484,7.83614397,-432.5286484,78.3614397
forms,-0.408420622,-26.52914619,-4.08420622,-265.2914619
power,-10.08719158,-20.70502281,-100.8719158,-207.0502281
form,9.157289505,-35.1626358,91.57289505,-351.626358
Increasing,-0.467502922,-31.24056244,-4.67502922,-312.4056244
speed,-1.300266266,-32.1305542,-13.00266266,-321.305542
process,3.528642178,11.2764225,35.28642178,112.764225
g,-37.18116379,2.46386075,-371.8116379,24.6386075
Warmer,-0.279118359,-27.56422806,-2.79118359,-275.6422806
fall,34.01493454,-42.84255219,340.1493454,-428.4255219
summer,1.459250808,-40.27661133,14.59250808,-402.7661133
season,-39.14597321,15.5063448,-391.4597321,155.063448
growth,0.997109354,-24.70557785,9.97109354,-247.0557785
producing,-2.77062273,-30.47898293,-27.7062273,-304.7898293
seasons,5.224383354,-56.94710541,52.24383354,-569.4710541
concentrations,19.48148155,-16.31350517,194.8148155,-163.1350517
produced,11.67983341,52.90030289,116.7983341,529.0030289
period,-15.60868263,-51.86742783,-156.0868263,-518.6742783
contributes,15.41751766,-11.14678764,154.1751766,-111.4678764
costs,-8.309902191,-17.51376724,-83.09902191,-175.1376724
threats,5.05567503,-16.70449066,50.5567503,-167.0449066
companies,-1.445418239,-13.82646656,-14.45418239,-138.2646656
decision,6.204676628,4.305613041,62.04676628,43.05613041
makers,5.659262657,3.687213182,56.59262657,36.87213182
government,-16.71047592,-1.881375551,-167.1047592,-18.81375551
help,-7.349374294,-4.418905258,-73.49374294,-44.18905258
reduce,6.479633808,-11.95687389,64.79633808,-119.5687389
forming,10.52026272,-36.34106445,105.2026272,-363.4106445
federal,-7.652141571,-18.80213356,-76.52141571,-188.0213356
governments,47.39678192,0.869481742,473.9678192,8.69481742
prepare,9.722355843,-16.42366409,97.22355843,-164.2366409
Today,-7.808101654,25.99847412,-78.08101654,259.9847412
fewer,16.08050537,13.60634232,160.8050537,136.0634232
third,45.82698441,-38.99825287,458.2698441,-389.9825287
U,-29.13184738,29.19559288,-291.3184738,291.9559288
S,-29.13101196,29.19117355,-291.3101196,291.9117355
developed,-10.22063828,2.151208401,-102.2063828,21.51208401
protect,1.715078354,-13.23986816,17.15078354,-132.3986816
lead,36.5807991,-23.48159981,365.807991,-234.8159981
need,0.2341443,0.25113228,2.341443,2.5113228
affects,-5.978589058,-31.46538734,-59.78589058,-314.6538734
breathing,14.95247364,-11.09556675,149.5247364,-110.9556675
challenge,14.15115643,-10.83974934,141.5115643,-108.3974934
Here,0.151238039,22.95508957,1.51238039,229.5508957
clear,5.965709686,-6.471010208,59.65709686,-64.71010208
Making,-7.501217365,29.55618858,-75.01217365,295.5618858
Scientist,-13.27767563,29.60494614,-132.7767563,296.0494614
Philadelphia,-1.959075332,25.26651382,-19.59075332,252.6651382
Your,-0.995232105,23.79580116,-9.95232105,237.9580116
plans,-8.198692322,-7.969747543,-81.98692322,-79.69747543
might,11.99174118,-7.615393162,119.9174118,-76.15393162
Still,-1.689671993,23.96947098,-16.89671993,239.6947098
quality,-17.13591957,-16.80980492,-171.3591957,-168.0980492
highlights,12.96229935,19.99630356,129.6229935,199.9630356
idea,23.74217224,7.97143507,237.4217224,79.7143507
Nature,-7.705144405,0.29857558,-77.05144405,2.9857558
She,-5.018024445,0.879158199,-50.18024445,8.79158199
Back,-6.383838177,-31.93836784,-63.83838177,-319.3836784
making,7.31395483,4.607139111,73.1395483,46.07139111
worse,5.185616493,-37.02069473,51.85616493,-370.2069473
Public,-18.85531425,30.82398796,-188.5531425,308.2398796
major,15.22335529,-44.85604477,152.2335529,-448.5604477
facing,-18.03485298,-28.58409691,-180.3485298,-285.8409691
People,-8.119933128,38.54248428,-81.19933128,385.4248428
administration,-3.837647438,-11.24547672,-38.37647438,-112.4547672
continuing,5.698900223,-14.76881981,56.98900223,-147.6881981
executive,-28.31326294,35.27301788,-283.1326294,352.7301788
order,6.605742931,-14.00379086,66.05742931,-140.0379086
Research,-9.935747147,23.58063698,-99.35747147,235.8063698
Impacts,-51.89160919,27.68892479,-518.9160919,276.8892479
Human,-4.186377048,32.43370438,-41.86377048,324.3370438
Scientific,15.22221279,30.47423363,152.2221279,304.7423363
chapter,15.82686234,33.00712585,158.2686234,330.0712585
https,-31.18050957,8.487532616,-311.8050957,84.87532616
gov,-35.36063766,7.792516708,-353.6063766,77.92516708
accessed,-45.8249588,-3.781508207,-458.249588,-37.81508207
b,-10.83430958,10.887537,-108.3430958,108.87537
Disease,-27.91187668,6.484369755,-279.1187668,64.84369755
Control,-27.57603455,6.895759583,-275.7603455,68.95759583
Most,-29.26736641,-2.955476284,-292.6736641,-29.55476284
Recent,-28.4793129,6.267066956,-284.793129,62.67066956
Asthma,-29.24344635,5.670415878,-292.4344635,56.70415878
Data,-27.10225487,8.302049637,-271.0225487,83.02049637
www,-31.06666756,6.573856354,-310.6666756,65.73856354
recent,-0.539578676,-41.17175293,-5.39578676,-411.7175293
data,-23.41409302,3.376948118,-234.1409302,33.76948118
htm,-29.59542465,5.147946835,-295.9542465,51.47946835
Environmental,-24.01308632,9.825592041,-240.1308632,98.25592041
Protection,-25.1210556,9.247775078,-251.210556,92.47775078
Agency,-25.05246735,9.199425697,-250.5246735,91.99425697
Annual,-28.00027466,8.747717857,-280.0027466,87.47717857
Summary,-42.04859924,-15.15043163,-420.4859924,-151.5043163
http,-30.16966438,4.318235397,-301.6966438,43.18235397
epa,-26.59053612,8.220123291,-265.9053612,82.20123291
download,-29.7213726,5.788462162,-297.213726,57.88462162
files,-31.56356812,4.403611183,-315.6356812,44.03611183
html,-30.62683296,2.71510458,-306.2683296,27.1510458
Early,-14.42551804,-37.34129333,-144.2551804,-373.4129333
System,-4.875396252,26.03611565,-48.75396252,260.3611565
L,-20.23023796,17.91753769,-202.3023796,179.1753769
org,-33.04833221,0.856416285,-330.4833221,8.56416285
distribution,-28.33843994,1.35834837,-283.3843994,13.5834837
Foundation,-29.57518768,8.161319733,-295.7518768,81.61319733
America,-25.30989647,-34.98516083,-253.0989647,-349.8516083
page,-45.70864487,19.82155228,-457.0864487,198.2155228
Ibid,-10.34830093,9.980127335,-103.4830093,99.80127335
Y,-21.90599442,22.31475258,-219.0599442,223.1475258
Level,-43.68202972,33.57652283,-436.8202972,335.7652283
Ozone,-7.232969284,31.95458794,-72.32969284,319.5458794
Fall,-8.251728058,31.72417831,-82.51728058,317.2417831
Over,-34.19135284,-24.2504673,-341.9135284,-242.504673
Proceedings,-8.89878273,30.86289406,-88.9878273,308.6289406
Academy,-14.66632652,28.23781776,-146.6632652,282.3781776
Sciences,-14.73374653,28.08341599,-147.3374653,280.8341599
content,-33.88738251,6.044945717,-338.8738251,60.44945717
abstract,34.20882416,19.93859291,342.0882416,199.3859291
Facts,-3.43454504,46.1974678,-34.3454504,461.974678
Causes,-3.708128691,44.49171448,-37.08128691,444.9171448
Amanda,-25.83963203,15.55211735,-258.3963203,155.5211735
Weather,-45.15139008,27.56791115,-451.5139008,275.6791115
Does,4.531298637,22.98657417,45.31298637,229.8657417
Terms,-49.7964592,9.442530632,-497.964592,94.42530632
To,-6.865306377,16.34307671,-68.65306377,163.4307671
Too,-1.893266559,27.35218048,-18.93266559,273.5218048
Help,-2.251346588,37.35930252,-22.51346588,373.5930252
H,9.404320717,54.30749893,94.04320717,543.0749893
simple,36.59833527,-19.43707466,365.9833527,-194.3707466
definition,24.48111153,0.256128848,244.8111153,2.56128848
yes,27.44487381,-2.319876432,274.4487381,-23.19876432
really,4.690376759,30.05072212,46.90376759,300.5072212
happening,28.00060463,-3.304492235,280.0060463,-33.04492235
rate,19.44908333,-28.69553185,194.4908333,-286.9553185
recorded,3.213586092,-39.4602623,32.13586092,-394.602623
history,3.23733902,-41.19144058,32.3733902,-411.9144058
trend,33.15481567,-14.08731937,331.5481567,-140.8731937
accelerating,-4.594240189,-49.34549332,-45.94240189,-493.4549332
All,-41.12052536,8.377749443,-411.2052536,83.77749443
hottest,27.67393494,-11.89163589,276.7393494,-118.9163589
NASA,-14.52684116,31.15081406,-145.2684116,311.5081406
record,28.5919342,-11.24915218,285.919342,-112.4915218
occurred,7.283659458,-41.12352371,72.83659458,-411.2352371
since,17.79993629,-17.70516014,177.9993629,-177.0516014
deniers,20.3627491,-3.174572468,203.627491,-31.74572468
argued,52.9343338,-24.3566761,529.343338,-243.566761
slowdown,35.23571014,-33.89369202,352.3571014,-338.9369202
several,-14.94728184,-35.5981636,-149.4728184,-355.981636
studies,20.25289154,-5.023278713,202.5289154,-50.23278713
paper,-9.305831909,11.30325508,-93.05831909,113.0325508
published,-7.892548561,11.9800415,-78.92548561,119.800415
journal,-5.079233646,10.22031593,-50.79233646,102.2031593
claim,4.718722343,-61.93399429,47.18722343,-619.3399429
say,12.38638401,-9.467597961,123.8638401,-94.67597961
unless,4.581902981,-11.79475117,45.81902981,-117.9475117
curb,4.367172241,-12.0529108,43.67172241,-120.529108
could,19.08551216,-19.06570053,190.8551216,-190.6570053
next,35.4842453,-50.15180588,354.842453,-501.5180588
causes,20.7723732,7.802437305,207.723732,78.02437305
occurs,7.223284245,-44.39497375,72.23284245,-443.9497375
CO,20.52861977,-18.82117081,205.2861977,-188.2117081
absorb,27.20499611,-37.96683884,272.0499611,-379.6683884
